fund_code,fund_name
000737,诺安聚利债券型证券投资基金
000738,中信建投货币市场基金
000739,平安新鑫先锋混合型证券投资基金
000740,兴银货币市场基金
000741,兴银货币市场基金
000742,国泰新经济灵活配置混合型证券投资基金
000743,红塔红土盛世普益灵活配置混合型发起式证券投资基金
000744,北信瑞丰稳定收益债券型证券投资基金
000745,北信瑞丰稳定收益债券型证券投资基金
000746,招商行业精选股票型证券投资基金
000747,广发逆向策略灵活配置混合型证券投资基金
000748,广发活期宝货币市场基金
000749,国金鑫安保本混合型证券投资基金
000750,安信现金增利货币市场基金
000751,嘉实新兴产业股票型证券投资基金
000752,博时优势收益信用债债券型证券投资基金
000753,华宝量化对冲策略混合型发起式证券投资基金
000754,华宝量化对冲策略混合型发起式证券投资基金
000755,富安达新兴成长灵活配置混合型证券投资基金
000756,建信潜力新蓝筹股票型证券投资基金
000757,华富智慧城市灵活配置混合型证券投资基金
000758,招商招钱宝货币市场基金
000759,平安财富宝货币市场基金
000760,工银瑞信财富快线货币市场基金
000761,富兰克林国海健康优质生活股票型证券投资基金
000762,汇添富绝对收益策略定期开放混合型发起式证券投资基金
000763,工银瑞信新财富灵活配置混合型证券投资基金
000764,万家货币市场证券投资基金
000765,上投摩根岁岁盈定期开放债券型证券投资基金
000766,上投摩根岁岁盈定期开放债券型证券投资基金
000767,华富国泰民安灵活配置混合型证券投资基金
000768,长城久盈纯债分级债券型证券投资基金
000769,长城久盈纯债分级债券型证券投资基金
000770,长城久盈纯债分级债券型证券投资基金
000771,诺安聚鑫宝货币市场基金
000772,景顺长城中国回报灵活配置混合型证券投资基金
000773,万家现金宝货币市场证券投资基金
000774,天弘瑞利分级债券型证券投资基金
000775,天弘瑞利分级债券型证券投资基金
000776,天弘瑞利分级债券型证券投资基金
000778,鹏华先进制造股票型证券投资基金
000779,诺安聚鑫宝货币市场基金
000780,鹏华医疗保健股票型证券投资基金
000781,国投瑞银岁增利债券型证券投资基金
000782,国投瑞银岁增利债券型证券投资基金
000783,博时季季享三个月持有期债券型证券投资基金
000784,博时季季享三个月持有期债券型证券投资基金
000785,华融现金增利货币市场基金
000786,华融现金增利货币市场基金
000787,华融现金增利货币市场基金
000788,前海开源中国成长灵活配置混合型证券投资基金
000789,易方达龙宝货币市场基金
000790,易方达龙宝货币市场基金
000791,银华双月定期理财债券型证券投资基金
000792,招商定期宝六个月期理财债券型证券投资基金
000793,工银瑞信高端制造行业股票型证券投资基金
000794,宝盈睿丰创新灵活配置混合型证券投资基金
000796,宝盈睿丰创新灵活配置混合型证券投资基金
000797,方正富邦金小宝货币市场证券投资基金
000798,民生加银家盈季度定期宝理财债券型证券投资基金
000799,民生加银家盈半年定期宝理财债券型证券投资基金
000800,华商未来主题混合型证券投资基金
000801,中金纯债债券型证券投资基金
000802,中金纯债债券型证券投资基金
000803,工银瑞信研究精选股票型证券投资基金
000804,中信建投稳利混合型证券投资基金
000805,中银新经济灵活配置混合型证券投资基金
000806,信诚3个月理财债券型证券投资基金
000807,信诚3个月理财债券型证券投资基金
000808,招商招利1个月期理财债券型证券投资基金
000809,招商招利1个月期理财债券型证券投资基金
000810,富国收益增强债券型证券投资基金
000812,富国收益增强债券型证券投资基金
000813,鑫元合享分级债券型证券投资基金
000814,鑫元合享纯债债券型证券投资基金
000815,鑫元合享纯债债券型证券投资基金
000816,南方理财金交易型货币市场基金
000817,中银安心回报半年定期开放债券型证券投资基金
000818,诺安天天宝货币市场基金
000819,新华财富金30天理财债券型证券投资基金
000820,华安中证高分红指数增强型证券投资基金
000821,华安中证高分红指数增强型证券投资基金
000822,东海美丽中国灵活配置混合型证券投资基金
000823,银华高端制造业灵活配置混合型证券投资基金
000824,圆信永丰双红利灵活配置混合型证券投资基金
000825,圆信永丰双红利灵活配置混合型证券投资基金
000826,广发中证百度百发策略100指数型证券投资基金
000827,广发中证百度百发策略100指数型证券投资基金
000828,泰达宏利转型机遇股票型证券投资基金
000829,易方达天天发货币市场基金
000830,易方达天天发货币市场基金
000831,工银瑞信医疗保健行业股票型证券投资基金
000832,天弘现金管家货币市场基金
000833,易方达掌柜季季盈理财债券型证券投资基金
000834,大成纳斯达克100指数证券投资基金
000835,华润元大富时中国A50指数型证券投资基金
000836,国投瑞银钱多宝货币市场基金
000837,国投瑞银钱多宝货币市场基金
000839,上投摩根纯债丰利债券型证券投资基金
000840,上投摩根纯债丰利债券型证券投资基金
000841,富国新回报灵活配置混合型证券投资基金
000843,富国新回报灵活配置混合型证券投资基金
000844,南方绝对收益策略定期开放混合型发起式证券投资基金
000845,国投瑞银信息消费灵活配置混合型证券投资基金
000846,中融货币市场基金
000847,中融货币市场基金
000848,工银瑞信添益快线货币市场基金
000849,汇丰晋信双核策略混合型证券投资基金
000850,汇丰晋信双核策略混合型证券投资基金
000854,鹏华养老产业股票型证券投资基金
000855,上投摩根天添盈货币市场基金
000856,上投摩根天添盈货币市场基金
000857,上投摩根天添盈货币市场基金
000859,融通通瑞债券型证券投资基金
000860,银华惠增利货币市场基金
000861,长城货币市场证券投资基金
000862,富国天时货币市场基金
000863,富国天时货币市场基金
000865,大成景利混合型证券投资基金
000866,华宝高端制造股票型证券投资基金
000867,华宝品质生活股票型证券投资基金
000868,国投瑞银增利宝货币市场基金
000869,国投瑞银增利宝货币市场基金
000870,嘉实新收益灵活配置混合型证券投资基金
000871,北信瑞丰宜投宝货币市场基金
000872,北信瑞丰宜投宝货币市场基金
000873,华安现金宝货币市场基金
000874,华安现金宝货币市场基金
000875,建信稳定得利债券型证券投资基金
000876,建信稳定得利债券型证券投资基金
000877,华泰柏瑞量化优选灵活配置混合型证券投资基金
000878,中海医药健康产业精选灵活配置混合型证券投资基金
000879,中海医药健康产业精选灵活配置混合型证券投资基金
000880,富国研究精选灵活配置混合型证券投资基金
000882,中金现金管家货币市场基金
000883,中金现金管家货币市场基金
000884,民生加银优选股票型证券投资基金
000885,广发标普全球农业指数证券投资基金
000886,北信瑞丰无限互联主题灵活配置混合型发起式证券投资基金
000887,上投摩根稳进回报混合型证券投资基金
000889,上投摩根纯债添利债券型证券投资基金
000890,上投摩根纯债添利债券型证券投资基金
000891,博时现金宝货币市场基金
000892,九泰天宝灵活配置混合型证券投资基金
000893,工银瑞信创新动力股票型证券投资基金
000894,中欧睿达定期开放混合型发起式证券投资基金
000895,国寿安保薪金宝货币市场基金
000896,鑫元聚鑫收益增强债券型证券投资基金
000897,鑫元聚鑫收益增强债券型证券投资基金
000898,华富恒稳纯债债券型证券投资基金
000899,华富恒稳纯债债券型证券投资基金
000900,新华阿鑫一号保本混合型证券投资基金
000901,国开泰富货币市场证券投资基金
000902,国开泰富货币市场证券投资基金
000903,新华活期添利货币市场基金
000904,银华回报灵活配置定期开放混合型发起式证券投资基金
